medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,2013-01-13 08:05:00,CSH,12,0,0.5,0,0,12.5
171FD91CBF0D6FABF499A9452A4950D5,91FAD514BC3A214E6ADFB329565EF4BE,VTS,2013-01-13 07:20:00,CSH,3.5,0,0.5,0,0,4
8B9AE848D41DCD058A244A9D6F0F4BF3,7086B5DC53648DDEB6F5B58D1A4B4B29,VTS,2013-01-13 09:33:00,CRD,9.5,0,0.5,1.9,0,11.9
D31E342F5D8805FF51CED4D8277D2E12,0EB7EA8037129636A3495970D26ED576,VTS,2013-01-13 09:37:00,CSH,4.5,0,0.5,0,0,5
1C6C70CC78475DA41DF18E897863F4B0,562E4437B93311AD764B17344145AA9A,VTS,2013-01-13 09:34:00,CRD,8.5,0,0.5,1.7,0,10.7
8E1D3F890D507E2E7B7D16C081DD4169,2B8169F27574892310BCDAD0363D9838,VTS,2013-01-13 09:32:00,CRD,10,0,0.5,2.5,0,13
92DB31A2A284980C0F711C622EB5823F,3E3BED568D33A3030A33CC4800424F8C,VTS,2013-01-13 09:30:00,CRD,13.5,0,0.5,1,0,15
05957CAE639FBEF3437C288251786169,562D9CC4B08F3E707D7306A3D9E8D9F8,VTS,2013-01-13 09:36:00,CRD,6,0,0.5,1,0,7.5
73495B48481E673AD8D7578764C9EC98,285F144465A2E5CAB189CE27EDC2F060,VTS,2013-01-13 09:34:00,CSH,9,0,0.5,0,0,9.5
70EADD8E2D7952E8A5476DD3F647D3F0,52830E3E5933F38822EF7A73A17C98C2,VTS,2013-01-13 09:28:00,CRD,25.5,0,0.5,5.1,4.8,35.9
CE18A060D58A508FE1D9444CD8EAB3E8,6FE23CFBA28098F47E43554785A8F246,VTS,2013-01-13 09:28:00,CSH,17,0,0.5,0,0,17.5
9D06760A5357DC6DA46E8FD520FAD22E,02E0C943A5FF92D7B0DEB62D13A224BA,VTS,2013-01-13 09:32:00,CRD,9.5,0,0.5,1.9,0,11.9
B2346DC1C1CA3D22E4EEE395AFAFD05A,78C9FE3C79F168F68F72F34343C9C8F3,VTS,2013-01-13 09:35:00,CRD,9.5,0,0.5,2.38,0,12.38
60D7E17C9137ADBCBCBFD3DE2808BC9A,C63CBFF7CC82F808E80DC170E31293C0,VTS,2013-01-13 09:35:00,CSH,8.5,0,0.5,0,0,9
BC61E58C47981C54104CF4106A31BA50,472934DFF3DA9DE24AAFB3BC83D070C8,VTS,2013-01-13 09:23:00,CSH,18.5,0,0.5,0,0,19
11B683D81211E96F472173C69D4632D6,EE9866FF77326FDE63A01BF978AA868E,VTS,2013-01-13 09:24:00,CRD,16.5,0,0.5,3.3,0,20.3
58A836AD639867DB949723BA2A941734,B5F5D64520D7376BAEEF5CA553C0C675,VTS,2013-01-13 09:31:00,CSH,22.5,0,0.5,0,0,23
CFF15C3611C0FD3607388C8314F5C08F,8322F2222F5D9F5E23FB0A9D866EAF7E,VTS,2013-01-13 09:36:00,CSH,6,0,0.5,0,0,6.5
B790E0A1ACCB5E6D0570D0EF44E6537E,33A83D28CE69998065D89673D16E146F,VTS,2013-01-13 09:43:00,CSH,3,0,0.5,0,0,3.5
B59548DC9A0E62AC30BD993E846A8AFF,B1F1E21144EC5D9EC144AF9E4FBF320E,VTS,2013-01-13 09:41:00,CRD,6.5,0,0.5,1,0,8
8BB44C8B56939C6D2399DAD321ED26BD,D0917FE864E26F4ABD1D9653C72CD337,VTS,2013-01-13 09:34:00,CSH,11,0,0.5,0,0,11.5
802775B8F6D537CE84801FB6E58C460D,FB5D8363303C477C50A7F3B83C590196,VTS,2013-01-13 09:41:00,CSH,7,0,0.5,0,0,7.5
A78C2AE5B13C2DCC8F87AEC1BAABF5A4,3D895A3CB6776DDCB0D6A41FF6BECC0F,VTS,2013-01-13 09:44:00,CSH,5.5,0,0.5,0,0,6
E9AA7D6085B8BB7D8CBB7D8464401A9F,3381985CC273BCED5C4C893ED1CE953E,VTS,2013-01-13 09:42:00,CRD,7,0,0.5,1,0,8.5
08CA1C11D8C721C8611030D08EB63904,FBFAD10C674C5855DBA9F40428563730,VTS,2013-01-13 09:44:00,CRD,5.5,0,0.5,1.1,0,7.1
A7E52F824BC1D8DC2535D4C6471E7899,753F8F7AF1E2F64CFD043E0B5A7FDDF4,VTS,2013-01-13 09:37:00,CSH,8.5,0,0.5,0,0,9
65076E5DD0580BF0A68A5A8236F68322,D00241975F0C61A435E7320411694033,VTS,2013-01-13 09:31:00,CSH,13.5,0,0.5,0,0,14
557B02E4BC71B16C0EBC9CEE6F757822,DD6FE6E7B1B36E390394A421485B4F70,VTS,2013-01-13 09:39:00,CRD,5.5,0,0.5,1,0,7
630D390996EED8370C1E5494B9EFED1F,6235DA87157160B95AD695AE14488753,VTS,2013-01-13 09:40:00,CRD,8.5,0,0.5,1.5,0,10.5
62E545EBE4EA089C99BC640A37D15870,9125A4AFDD6C7DD36E9D8014F5B95E16,VTS,2013-01-13 09:39:00,CSH,8,0,0.5,0,0,8.5
F5F6C2E6AC24A2DB6E4EABCCC87C8231,1107A8318543CEC46F5115156A32FF19,VTS,2013-01-13 09:42:00,CSH,4.5,0,0.5,0,0,5
41410577B81EBF63D371BD07D3092DF9,8358BC12D75FE1DD560B49A7D90311CA,VTS,2013-01-13 09:43:00,CRD,6,0,0.5,0,0,6.5
7E63D85EAC3DE6A6911E6B59436536FE,FB4EE2631D1F387A509AECD7BB66FB0F,VTS,2013-01-13 09:46:00,CRD,5,0,0.5,1,0,6.5
4FDF7467A2038D09DC1089EA72CFBAD2,8B3C9CA6C8A3294886C521C6189AC7ED,VTS,2013-01-13 09:43:00,CRD,6,0,0.5,1.2,0,7.7
05030E2EA9DA46A6A0C0983BB474B3F4,C4BF083B9D6FEB6384BF6F9547AA75FF,VTS,2013-01-13 09:31:00,CRD,18,0,0.5,3.6,0,22.1
2BB63C89139195CDD13A4E5E563A7B83,A94BDD499E993B2729D5C071079CD338,VTS,2013-01-13 06:52:00,CSH,9.5,0,0.5,0,0,10
0526F5A11D0EB44136516715A019DE59,976F19AAACF32C6695E148C4CBD521E1,VTS,2013-01-13 06:59:00,CRD,6,0,0.5,1.2,0,7.7
17B381C92B9EDA2D9147C997CC492CAB,597E2CE1C6F2181BFBE5B6798C64774C,VTS,2013-01-13 07:01:00,CSH,7,0,0.5,0,0,7.5
150C6FAFC492F855EB78C13224D0A3D2,871F548A71B6815C75FD02C89E686741,VTS,2013-01-13 06:50:00,CRD,18.5,0,0.5,0,0,19
FA0958622AFC95291AFD10D2F1049F3A,F05ED042A67EF0D4A6C20F7FA980D852,VTS,2013-01-13 06:44:00,CRD,52,0,0.5,10.4,4.8,67.7
56903822C0E4258EC9C7CC89D8C570BD,58DAE880EA1C838FFA8636EE0D6392ED,VTS,2013-01-13 06:34:00,CRD,33,0,0.5,6.6,0,40.1
58B27C0285AB7C4F51F89FCAEDEB0824,4A3305C5456FE915E4CF0A3ABE54AD89,VTS,2013-01-13 06:59:00,CRD,11,0,0.5,2.2,0,13.7
B910443ED6AEECD7462E7288C30558EF,7FAB9CA8AFC0E2D555BD524A81AE9030,VTS,2013-01-13 07:08:00,CSH,11.5,0,0.5,0,0,12
7B39B375AB1DD2665859F4893805F0ED,BFE7431115355F1682BD9D6AA171CA85,VTS,2013-01-13 07:07:00,CSH,5,0,0.5,0,0,5.5
8CD993E79B07D1700204DA643D611AFB,54E59B501BB7E8654703556C51FCD135,VTS,2013-01-13 06:54:00,CSH,52,0,0.5,0,0,52.5
8059555A7F3C2D7A5D51558A19B3D2A9,72D38BE10BDA34AB3AA3CB88023D1021,VTS,2013-01-13 06:58:00,CRD,52,0,0.5,3,4.8,60.3
647E33016ADAD0E4DAC3D659FC82320B,9DD577E2DF1B1B71C0F0AAD883AB81F1,VTS,2013-01-13 07:12:00,CRD,8.5,0,0.5,2.12,0,11.12
6B7854AB74AF4DE334E8A7932268E3C7,72B5F9275F120251A58ED88EE2F4CA5E,VTS,2013-01-13 07:13:00,CRD,9,0,0.5,1.5,0,11
4C0D0C6662D6B60682E8A76D9CE82904,3CA03EC0F399E67017125F933BD871EC,VTS,2013-01-13 07:07:00,CSH,17.5,0,0.5,0,0,18
942EDD26C4E3337133058C095AD23289,52116D7BF7E5B1CA7837F9A8048419C4,VTS,2013-01-13 09:30:00,CSH,5.5,0,0.5,0,0,6
E05E9D1EDED0FE81F7DD7E81EF1CC08F,77129202F532543898611F6DD1ADE8B0,VTS,2013-01-13 09:38:00,CSH,4.5,0,0.5,0,0,5
861DC3E173CA188FEA09E9BE20E02F59,EA87BD8633FC70481F6A89CD3FECF736,VTS,2013-01-13 09:36:00,CRD,6,0,0.5,1.2,0,7.7
99B1FD019B175E0CC6E57BC9E4FAAC94,8AE282BC39CD115383DD79130FBC35CF,VTS,2013-01-13 09:41:00,CRD,4,0,0.5,0.8,0,5.3
211BE2B5A5FA9A2F2B35CE514C0469EB,3CDD7FDED3E96DDF38B918C63B739BA7,VTS,2013-01-13 09:39:00,CRD,7.5,0,0.5,1,0,9
B341CD110148050E60FA47D6283AFB6B,F73AA91687B1C2E23D97AA4B7F64D4FF,VTS,2013-01-13 09:32:00,CRD,11,0,0.5,2.2,0,13.7
456B61F12C5D1D8744BB7437A211F7BF,CB9AEE4760DB0551500EAA538E8FC108,VTS,2013-01-13 09:33:00,CSH,12.5,0,0.5,0,0,13
FBC9FC61A592611377F7BF07F43B03A5,5DD6D7AE462C1AEC0B364990D3EC72E0,VTS,2013-01-13 09:42:00,CRD,3.5,0,0.5,0,0,4
835A8B3E36118DDEF7742F790E649727,317799A8C9027ED5E9CBB1DEB38238D9,VTS,2013-01-13 09:37:00,CRD,11,0,0.5,2.2,0,13.7
5BBE7C1F7204C5041E63654EE2834B99,67C1191E2E2D9565BF91D02DA300939A,VTS,2013-01-13 09:38:00,CSH,8.5,0,0.5,0,0,9
CE38B8CE89B8619FCD50CF7BCEC97719,128AC8A67F4BA6ED7119155D5366B91A,VTS,2013-01-13 09:34:00,CSH,7.5,0,0.5,0,0,8
2A1A880745E00DC1EBF3A3F32D1DB8F6,5EB4B6D2625CF8D293DEDE2B881572AA,VTS,2013-01-13 09:42:00,CSH,3.5,0,0.5,0,0,4
DB1807FC8FA867820D8607EAE95E2E2E,82676D73DDA0718031F1AE31A7EFAA2D,VTS,2013-01-13 09:40:00,CSH,9,0,0.5,0,0,9.5
7DBD7FBC5BB21A367555E6B185C9B226,7E82C44A9BDAA1CFFBB2B35B648D6270,VTS,2013-01-13 09:43:00,CSH,8,0,0.5,0,0,8.5
F13B673C0685207219E6D7F57A02EF3E,C41DDF8718C71AFA2C151BD6EAD0520D,VTS,2013-01-13 09:35:00,CSH,11.5,0,0.5,0,0,12
BBCCA4ED7B825EF1316A996201CAC03C,199EEEFA30FF9D8D0DDEAAE121107C8E,VTS,2013-01-13 09:46:00,CSH,4.5,0,0.5,0,0,5
598786175D56D1C1D005861180CDB59F,9A6621EC01755FB4384D138392588139,VTS,2013-01-13 09:39:00,CRD,9,0,0.5,0,0,9.5
2AF58A5DD84CB1BDF128F20C7D7D24B2,29149F96B80A473BA7EFD210662577B0,VTS,2013-01-13 09:36:00,CRD,15.5,0,0.5,2,0,18
4E2662D89DD5241620BF2450F5B60855,EBB0141425EF28C5C3D89F4AC7470C7F,VTS,2013-01-13 09:46:00,CSH,4,0,0.5,0,0,4.5
289022F3B34AD3B9FC2146AC60D9A5D7,B34E862BAC46FA091D72A1791C160E7C,VTS,2013-01-13 09:41:00,CRD,8.5,0,0.5,1.7,0,10.7
3FE993A83124A987A87098160981D3B6,362DA7B2FF65E9878DBBDDD0A4598A69,VTS,2013-01-13 09:44:00,CRD,12,0,0.5,1.4,0,13.9
62099C3783738399C97EE0D4E35A3F0A,0BDB857DCD33B00CDEC14B171231DDC3,VTS,2013-01-13 09:39:00,CRD,9.5,0,0.5,1.9,0,11.9
E6735846B5CECD023E387DBF70DF3E2D,4F50ACCC3F04E52FB0F88CC475C939B9,VTS,2013-01-13 09:46:00,CRD,4.5,0,0.5,1.12,0,6.12
6816A8A4203980A7D9B19DA5FA9E845B,D2D7840FE092130349EC1DDF06C5104B,VTS,2013-01-13 09:41:00,CRD,9.5,0,0.5,2.38,0,12.38
CDF79349B6034EBFB44264FFDC07DE56,491B5E625769503033009FDCEBAACA95,VTS,2013-01-13 07:16:00,CRD,5.5,0,0.5,2,0,8
4DC80FE9E42B35052A5F3FD095511228,BF5D5DA7D99A1B631354843FFF402D87,VTS,2013-01-13 07:22:00,CSH,4,0,0.5,0,0,4.5
BEC947091422A859241E312B314C6EFC,CA4AF8FD778953A7746CED994251ED96,VTS,2013-01-13 07:15:00,CRD,11.5,0,0.5,2.3,0,14.3
8F26F4F3008E69F65A0E2165AF9E48E3,124B03E4E34BCBAD0203583F0FC6D984,VTS,2013-01-13 07:25:00,CSH,5.5,0,0.5,0,0,6
F79B8B6D1304C70CD1F8C6EED8E7F517,AB9304AFABF0E32D80F1970E00BE2D86,VTS,2013-01-13 09:39:00,CSH,2.5,0,0.5,0,0,3
4C88E58565A28CF9553EB671FA4AB994,5AED2FAFCCFF2B0A4E3D144DD39BE511,VTS,2013-01-13 09:36:00,CSH,6,0,0.5,0,0,6.5
5BFCB203F99DBD38AC5FFD19B8D2C192,5A44C8A6018C4DB06DC8FBCAB0F6AEF6,VTS,2013-01-13 09:38:00,CSH,5.5,0,0.5,0,0,6
A610EB76A2EA1260A22A3526F3261AC3,4BC4ABE0B8A7E53B5C6F8A7D08C97879,VTS,2013-01-13 09:38:00,CSH,6.5,0,0.5,0,0,7
94E1982CFB4153A2359F30D49EAC99DE,4CBBF8D06EBA621AC54693EF1A5AC5C3,VTS,2013-01-13 09:41:00,CRD,5,0,0.5,1,0,6.5
A8D469ED600AB390779BA4BF323D3141,A603B602FB8EA7E29A45957165E0BCBD,VTS,2013-01-13 09:14:00,CRD,36,0,0.5,7.2,4.8,48.5
BC80F0D571255E123E2026B6796D0C31,F2F37D93E36D3225A6243F69AC28BD8E,VTS,2013-01-13 09:40:00,CRD,5.5,0,0.5,1.1,0,7.1
6A4CCEDBC4AC784C44CD7898B28F4EA9,907CA2B2468AC5BB7334068A24A2E885,VTS,2013-01-13 09:40:00,CSH,4.5,0,0.5,0,0,5
2819A098F35A1D16D9C80AF4CF17D3B4,7244E1757886F2CB17006B29FFEF7697,VTS,2013-01-13 09:10:00,CSH,39.5,0,0.5,0,0,40
E10567BBAD2900F3DA14BDBA064359F6,98C6B4E81A57BA0B8E141E17BE0A6172,VTS,2013-01-13 09:34:00,CSH,8,0,0.5,0,0,8.5
331A121299C90E1AA42F51257CE26230,1A0DB52046BAE700F4D67468FCBA3340,VTS,2013-01-13 09:44:00,CRD,7,0,0.5,1.4,0,8.9
49E06386E3DF30FFB6A98D4321874BF0,C8C4020B89F9312B68979104595A2038,VTS,2013-01-13 09:45:00,CSH,5,0,0.5,0,0,5.5
ACA3F651087BFE75A1C713749B04D5B4,41B205C1C41EFBF95E2B03EE5FC1DEBA,VTS,2013-01-13 09:40:00,CRD,8.5,0,0.5,1.7,0,10.7
66A023C4FCF8E122976BEBC0E1196D99,CCCD8CECEB105C2D79D9399DEBCB66BD,VTS,2013-01-13 09:45:00,CRD,6,0,0.5,1.2,0,7.7
3BD72F33F73EC8CE767AB53FE122A0EF,577D857B887A67FA707ACBEDC17E1CF4,VTS,2013-01-15 19:32:00,CSH,5.5,1,0.5,0,0,7
4BEBC6BDE13F04FF079878114158D223,EA43110330AC3E0EE5623B3E495157F2,VTS,2013-01-13 09:37:00,CSH,11.5,0,0.5,0,0,12
DF85538DFDC1347EB6A42B1362077A2D,F574CC28473F4DA1901384656E267D5C,VTS,2013-01-13 09:20:00,CSH,25,0,0.5,0,0,25.5
244C3AD9998A36B88D202113EE52D006,1258BD640286419267914318250C9F82,VTS,2013-01-13 09:47:00,CSH,3.5,0,0.5,0,0,4
E3BE1BECB9D4431A0B5318E6967B9C57,409B549046E2AEBE232B34CE71EFBD25,VTS,2013-01-13 09:38:00,CSH,9.5,0,0.5,0,0,10
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,2013-01-13 09:46:00,CRD,5.5,0,0.5,1,0,7
BC125BFA5E38D68A02521C3E59AC6EE3,30F77E62B495AE7B5A3DA0EA4435532C,VTS,2013-01-13 09:41:00,CSH,15.5,0,0.5,0,0,16
EAB479A33FCBA0B5C34439288141E9CB,F3F1467B85D126FDBE14C278A9E16B92,VTS,2013-01-13 09:40:00,CSH,9.5,0,0.5,0,0,10
D5C7CD37EA4D372D00F0A681CDC93F11,B2408366889E147E847DDB81C7D0004D,VTS,2013-01-13 09:36:00,CSH,7.5,0,0.5,0,0,8
A11B604A46C955FDA3C71C7DAB6235B4,4D9ACC75B1E9BBC50B9C6A4F7516D3F2,VTS,2013-01-13 09:38:00,CRD,9,0,0.5,1.5,0,11
3CACE6A20EB462544D4F0F3DA1303EDC,D9D06E5E87D7BF8D0CC768BDECE121BD,VTS,2013-01-13 09:39:00,CRD,7,0,0.5,1.75,0,9.25
95F747F1CB4A567A31B3BD38D880F7E5,F466F3E4C412EF2BCD0E5A79A855F78D,VTS,2013-01-13 09:38:00,CSH,8.5,0,0.5,0,0,9
295EB7566AFE7B2AA3F5BEDA5EC0CDFA,57B32BBFFEC0179A73E525C106A8B043,VTS,2013-01-13 09:36:00,CSH,9,0,0.5,0,0,9.5
DED3334D23BBF51F1A5C841E9C227C39,83315ED29E6445E5B3FE87544B993F8E,VTS,2013-01-13 09:38:00,CRD,9.5,0,0.5,1.5,0,11.5
3D436CD3F76226A6F20C783FBB1C235A,602CA43EFD700EFAC8D6C77F5EBFA975,VTS,2013-01-13 09:34:00,CRD,14,0,0.5,3.5,0,18
66C472B47E225FD01F0E7C73F11E7099,651590ABA890B63B604E7DF4643A6B0D,VTS,2013-01-13 09:46:00,CSH,4,0,0.5,0,0,4.5
360FB36E18FB308A1E3B97C738B3E769,4FD08588BDB6CCD86803BF3F3A72BA26,VTS,2013-01-13 09:27:00,CRD,52,0,0.5,6.5,0,59
A9B68F086A4DE47FE4F3E0C8ED2C6324,8C3E29C72E438A17E482E4F5765AD234,VTS,2013-01-13 09:41:00,CRD,7,0,0.5,2,0,9.5
8130027B9B5DC23EF016BF870DF5747B,56F7A509AC98815D631E0CF207ED9BC6,VTS,2013-01-13 09:44:00,CRD,7.5,0,0.5,2.5,0,10.5
DA1A4CB0E75444C73D1D1633E701206E,69996930170E51265187F2D360A2366D,VTS,2013-01-13 09:41:00,CRD,8,0,0.5,2,0,10.5
C21BAE5D555D6E11B2F2CFB207FF9D4B,35C44FD6D1D422098F3F2CF75E299906,VTS,2013-01-13 09:28:00,CRD,52,0,0.5,7,0,59.5
E5ADE6CE7FAC5EDFA67BD1E8CD6ECC51,4AE8AC1978565F4843A17A1C401BFB6B,VTS,2013-01-13 09:46:00,CSH,4.5,0,0.5,0,0,5
24A4654986C011AE6980FD9566014EDB,30E296275EF5DDC12CADE6F0BC61A11C,VTS,2013-01-13 09:41:00,CSH,7.5,0,0.5,0,0,8
4D107A637902E46B33682BA5B20911D4,4BCA29A7FFFCF7DB0075C0BD96B99F84,VTS,2013-01-13 09:35:00,CRD,11.5,0,0.5,1,0,13
2084C667B25600300BD2ADC328692E73,EC57364FA69071FF805829E17A3E1E3A,VTS,2013-01-13 09:40:00,CRD,9.5,0,0.5,1.25,0,11.25
9ECE2AC0D31D73B36CA648E7280C4EE4,F5362914BD3DB89B859AD1C44F72647C,VTS,2013-01-13 09:42:00,CRD,7,0,0.5,1.5,0,9
1E2518C5129CB39312FBC7601C6D20ED,A736098D0C7144E35AA10EDB13F30F32,VTS,2013-01-13 09:28:00,CRD,27,0,0.5,5.4,4.8,37.7
65BC9D2CB01498ED366C3ADB9B5AE9AB,1E996FE11089BC566BA12A4B55C0E888,VTS,2013-01-13 09:36:00,CSH,14.5,0,0.5,0,0,15
2B1A06E9228B7278227621EF1B879A1D,8DCA9421CE812F7A3176975C8E265D33,VTS,2013-01-13 09:38:00,CSH,10.5,0,0.5,0,0,11
C2479A07F921242A1A7362F5AF420752,224418C15802ED1D569974EB2BCB13D6,VTS,2013-01-13 09:42:00,CRD,10.5,0,0.5,2.1,0,13.1
A4176F792866E3A5DD57BDB059D6FFCC,8E39AA7E46011470501F9B7937519E14,VTS,2013-01-13 09:41:00,CSH,12.5,0,0.5,0,0,13
A4AAADCE2C0EF86ECA81EC64A56CF543,77EA8A01D4C3FE4C3CB9D26B54E0E25F,VTS,2013-01-13 09:49:00,CSH,4,0,0.5,0,0,4.5
0640F300788894DCD2E5DE1D65694F4A,49A40C51CBB14E223500A0EFF4FF2063,VTS,2013-01-13 09:32:00,CRD,6,0,0.5,1,0,7.5
8D0ED4518CCFA25E26EF792718BBD4D3,763C8BC5FF8C163F1700C7B85EAEF606,VTS,2013-01-13 09:13:00,CSH,37.5,0,0.5,0,0,38
6D9C2E4EAC8F6A5C7D3102177BC42C03,8D9263EDF81AA6C37D8A0125DF8CC3FA,VTS,2013-01-13 09:20:00,CRD,52,0,0.5,13,4.8,70.3
FF1D53D5629B4A3D94BA8A3F54124540,854CE80E158CC32C2966D72590B21424,VTS,2013-01-13 09:28:00,CSH,10,0,0.5,0,0,10.5
B25422323F80316010E8076104F835BC,19E302B0D624A9AD8BB33F55F5713FF3,VTS,2013-01-13 09:32:00,CRD,7.5,0,0.5,1,0,9
817030069CADBD7EC6F46F4BE098C5C0,18F9A7A41564778A6F0941CE6F1990FF,VTS,2013-01-13 09:32:00,CRD,9,0,0.5,1.8,0,11.3
5E7E1986BC9EDDD220BE2D317F11FE22,9F864AA43C21676F359C90E605406B24,VTS,2013-01-13 09:35:00,CSH,6.5,0,0.5,0,0,7
1259D7BA85B75AF5D13FC9F63481646A,A4DCE8DB26828971EC785E094E3027E1,VTS,2013-01-13 09:23:00,CSH,24.5,0,0.5,0,0,25
B09CBB3A924A4E59F80E41E8DE9AED49,2BF9203860E86399A680E660FBC3096C,VTS,2013-01-13 09:39:00,CRD,5,0,0.5,1,0,6.5
53BA8E7B874A1B380C40B7F6A50CA15A,447C3273ABFDE1473B8023196539FF91,VTS,2013-01-13 09:18:00,CRD,18.5,0,0.5,3.7,0,22.7
7DE03ADA92FBF31073DDF11CE229B9EC,E7744CC7E11B8B183F1C1DA8BFB87E17,VTS,2013-01-13 09:18:00,CRD,27,0,0.5,6.75,0,34.25
BE0D66D2F076E9E0D89FCCA98E32015F,4F1AC06CDA0A2B9111DFC6D4522E2DD7,VTS,2013-01-13 09:34:00,CRD,7.5,0,0.5,1.5,0,9.5
A65364D79584EA8A2A998DED2255D366,330799EE0EB8649DFF029286D7394C0A,VTS,2013-01-13 09:38:00,CSH,6.5,0,0.5,0,0,7
ED3A53004CF2FADD388B48627ACDB87D,376BD7BD9CCFD415A7108620C682E87C,VTS,2013-01-13 09:15:00,CRD,72,0,0,14.4,15.25,101.65
F4A9B95166FF93094F5B6A98D2D41B45,82A98FC4804AC4FC8C425CA5877EEE79,VTS,2013-01-13 09:38:00,CRD,12,0,0.5,2.4,0,14.9
63D58684D0FD448715C6005C997D33E9,B3205ACFE7D3A0565268839D58C57863,VTS,2013-01-13 09:32:00,CRD,9,0,0.5,1.5,0,11
FB92F691B7E933E6462788B10939F757,112771253520CA9F30776AB5C3794AAB,VTS,2013-01-13 09:39:00,CRD,8.5,0,0.5,1.7,0,10.7
3EC8BDDA70B148A45686D2BC098108AC,F153D0336BF48F93EC3913548164DDBD,VTS,2013-01-13 09:36:00,CRD,9.5,0,0.5,1.9,0,11.9
A4142B3536A686E0AF19544F86E1FE08,1DFB6ABFDBAF56D39F22345566611939,VTS,2013-01-13 09:31:00,CRD,15.5,0,0.5,3.1,0,19.1
74DA41EDA745ED72CEC41C9C4BF3E696,8BD304B834A571C38BF71DDB212ECA17,VTS,2013-01-13 09:32:00,CSH,5,0,0.5,0,0,5.5
19257CF49D07A9F536374B9E6670767B,CE19239A20311E648BCD7675C513BF48,VTS,2013-01-13 09:38:00,CSH,6,0,0.5,0,0,6.5
3697A1DBA83ED522F1A303E6D5ED0BAA,A6203E1AC3A36EFB03880418F0DCBC08,VTS,2013-01-13 09:29:00,CRD,13,0,0.5,2.6,0,16.1
56B503FC06B3144F0AAF19C6D1FCD468,EF9B4242029D254FD05D22F1A7CC031D,VTS,2013-01-13 09:33:00,CSH,11,0,0.5,0,0,11.5
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,2013-01-13 09:36:00,CSH,13,0,0.5,0,0,13.5
AB0C2B45DDF18EB448A7A339B95AC001,6F4B8DA3C4B01BDEE44B75025BD01BED,VTS,2013-01-13 06:37:00,CRD,52,0,0.5,10.4,4.8,67.7
FF1D53D5629B4A3D94BA8A3F54124540,854CE80E158CC32C2966D72590B21424,VTS,2013-01-13 06:58:00,CSH,5,0,0.5,0,0,5.5
6F70DA82F52A1281E4E6646AE996D25A,4103ADCF50D18CFE25AB616F368A5945,VTS,2013-01-13 06:43:00,CRD,52,0,0.5,10.4,0,62.9
AF654FCA5D10F5E1A223479B11D3967F,47EB5C6F23BFD50C426F1968B57367B7,VTS,2013-01-13 07:06:00,CSH,9.5,0,0.5,0,0,10
F5E7E5C537D367707CBBF0F0E9976717,7F13DD762F5739A558DD258BCC8A6E11,VTS,2013-01-13 07:02:00,CRD,5,0,0.5,1.5,0,7
9DEF98EAABE6CD625262DBDBE2EDAC44,10A222A73DA2952B4E71742F16D0689A,VTS,2013-01-13 06:59:00,CRD,6.5,0,0.5,1.2,0,8.2
44B186ACF370E80644A2A479308E69F6,0BDC6300716C085935BE6448685659B3,VTS,2013-01-13 06:40:00,CSH,52,0,0.5,0,0,52.5
36257F4B2E52DABB064161F91B05A74C,533ED7E1E4C118A91AE9F55CE74AAE66,VTS,2013-01-13 06:40:00,CRD,52,0,0.5,10.4,4.8,67.7
CD81C86F2CD57665DF1D8E7594463A18,3928347A1E61565C1E8160AD3A689FB5,VTS,2013-01-13 06:59:00,CRD,8.5,0,0.5,1,0,10
65C591C0CF3B4D3DF0BC715E8F36A6CE,4AB5B32E06AE541F936E11217430D1F5,VTS,2013-01-13 07:02:00,CSH,5,0,0.5,0,0,5.5
594B22566326444C74CC3DF20E42FDF3,5E87AA8BC70C6BFFA944454460EC1906,VTS,2013-01-13 07:15:00,CSH,4.5,0,0.5,0,0,5
517C6B330DBB3F055D007B07512628B3,D381717FB7BF1F2C15D6443ADCE8F825,VTS,2013-01-13 07:15:00,CSH,8.5,0,0.5,0,0,9
718C669EAB8443193DBAB820DDE27489,9F42DB2AB293D4CD3D32E0BC5C7E4FA8,VTS,2013-01-13 07:06:00,CRD,25,0,0.5,5,4.8,35.3
BA57B240D0EEE2F434E1172F2555CFF1,49DF4C43A31D4070A3D4B1CC806709B2,VTS,2013-01-13 07:10:00,CRD,11,0,0.5,2.2,0,13.7
D93C9B85BF766435B7711C16DA556792,5A714F29A09E118561F8D771F2732491,VTS,2013-01-13 07:17:00,CSH,4.5,0,0.5,0,0,5
5F4219F33AEA8DED4CC93645141D998F,BFC050432052743ACB603FFA08596ECD,VTS,2013-01-13 06:57:00,CSH,15.5,0,0.5,0,0,16
012F172C0351A4767F60F6B6B2CF9E86,DBD256476DF2060C581E85BB8F6DA512,VTS,2013-01-13 07:11:00,CSH,14,0,0.5,0,0,14.5
557B02E4BC71B16C0EBC9CEE6F757822,DD6FE6E7B1B36E390394A421485B4F70,VTS,2013-01-13 07:19:00,CRD,4.5,0,0.5,1.12,0,6.12
