pickup_time,dropoff_time,pickup_long,pickup_lat,dropoff_long,dropoff_lat,id_taxi,distance,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,payment_type,passengers,field1,field2,field3,field4
2013-01-13 09:14:00,2013-01-13 09:20:00,-73.97451,40.787518,-73.953972,40.79887,9D2F46AB6BAE9C2BDCB66F74AA499451,1.85,8,0,0.5,1.6,0,CRD,1,0,0,0,0
2013-01-13 09:15:00,2013-01-13 09:21:00,-73.98632,40.759327,-73.991325,40.75,49E06386E3DF30FFB6A98D4321874BF0,1.08,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 09:10:00,2013-01-13 09:22:00,-73.988953,40.721676,-73.981834,40.754246,D75686B95B035DDA9574FA6E56EE1D9D,3.37,12.5,0,0.5,2.5,0,CRD,6,0,0,0,0
2013-01-13 09:18:00,2013-01-13 09:22:00,-73.964035,40.761242,-73.955711,40.768082,3F3BAFB2BE213B93C849663B195D89BE,1.11,5.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 09:08:00,2013-01-13 09:25:00,-73.996254,40.686279,-73.861214,40.76791,26EB9B3D549523A9BFFD78A7B6E46CE8,11.97,32.5,0,0.5,6.5,0,CRD,1,0,0,0,0
2013-01-13 09:18:00,2013-01-13 09:26:00,-73.955299,40.767818,-73.976624,40.765778,319AE2555940BA65DB0749E1DD1FBA0B,1.69,8.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 09:12:00,2013-01-13 09:26:00,-73.963829,40.774372,-73.959946,40.779022,9C93E30D2CFC79A3053CB907BB93537F,1.82,11,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 09:16:00,2013-01-13 09:26:00,-74.009171,40.703693,-73.975761,40.728199,3605E8D8A3FCA15162014DE4FD8C4AC0,3.74,13,0,0.5,2.6,0,CRD,1,0,0,0,0
2013-01-13 09:24:00,2013-01-13 09:28:00,-73.986305,40.7523,-73.982178,40.769051,26DD3C2CB30956ABB1DBE3E97CFD9D05,1.70,7,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:26:00,2013-01-13 10:31:00,-73.993919,40.762047,-74.003593,40.743366,CE6D3C4070FA246E2E1742910FC435EB,1.77,7,0,0.5,2,0,CRD,1,0,0,0,0
2013-01-13 10:26:00,2013-01-13 10:31:00,-73.957939,40.779324,-73.944855,40.778786,BBCCA4ED7B825EF1316A996201CAC03C,.96,5.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:31:00,-73.991188,40.770157,-73.978615,40.765224,1D2CAE137C3B212056E1A03E0E981BCC,1.24,5.5,0,0.5,1.25,0,CRD,4,0,0,0,0
2013-01-13 09:57:00,2013-01-13 10:26:00,-73.974228,40.742733,-74.176735,40.693127,BE333801AA94BA10D58CEA44A6B6D17D,18.23,67.5,0,0,0,14.65,CSH,1,0,0,0,0
2013-01-13 10:20:00,2013-01-13 10:24:00,-73.978554,40.742805,-73.986374,40.730461,8D3DAD7ADCEE9ADB33E4CDB64450319D,1.12,5.5,0,0.5,2.5,0,CRD,1,0,0,0,0
2013-01-13 10:28:00,2013-01-13 10:31:00,-73.979378,40.784958,-73.982521,40.774422,224DDDB2471A10D7BD05A8D6525E9C7D,1.06,5.5,0,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 10:25:00,2013-01-13 10:30:00,-73.994202,40.746021,-73.984215,40.737625,D31E342F5D8805FF51CED4D8277D2E12,1.10,6,0,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 10:07:00,2013-01-13 10:30:00,-73.995705,40.716454,-73.991455,40.751408,584974F282AF079AE4BE489668C7E1BC,6.00,19.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-15 08:05:00,2013-01-15 08:17:00,0,0,0,0,E3BE706403627C3D4BF57BB0224067C0,2.72,11,0,0.5,2.2,0,CRD,1,0,0,0,0
2013-01-13 10:30:00,2013-01-13 10:32:00,-73.997993,40.743538,-73.997993,40.743538,CE4B6A43725352EC1B0A132F43685B2A,.51,3.5,0,0.5,1.05,0,CRD,1,0,0,0,0
2013-01-13 10:21:00,2013-01-13 10:32:00,-73.974564,40.745972,-73.954369,40.770031,714EC144CAADB8129B9B7786A0077DFD,2.57,11,0,0.5,2.75,0,CRD,1,0,0,0,0
2013-01-13 10:24:00,2013-01-13 10:31:00,-73.966125,40.761768,-73.957298,40.780033,13A5414AFFDE26BA4A3510BB3414FDCD,1.67,8,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:26:00,2013-01-13 10:32:00,-73.968384,40.769604,-73.958038,40.773678,190AFA20F0CD4BA7FD801897556DF728,.95,6,0,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 10:26:00,2013-01-13 10:32:00,-73.974571,40.758438,-73.990204,40.745468,00C0D6B69E6F5960172489EF1F0DB20F,1.70,7.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:23:00,2013-01-13 10:32:00,-73.958725,40.815399,-73.981812,40.784767,73F7333AB5B05308D5019662486C77C6,2.52,10.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:26:00,2013-01-13 10:31:00,-73.99884,40.749813,-73.989761,40.748348,51DB8B809F0FECD0F12F2AD4BDC00CE6,.75,5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:22:00,2013-01-13 10:29:00,-73.994896,40.760529,-73.974678,40.763859,E9724F18B4BB26B5F9A0EFD52B1B3806,1.83,7.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:24:00,2013-01-13 10:30:00,-73.973717,40.758125,-73.995987,40.753357,E4D5B759BC1D25B98DDD3980F3A4B65E,1.69,7.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:23:00,2013-01-13 10:31:00,-74.005722,40.741238,-74.001717,40.727608,3B7509562B5CAF1713351D0E0C393739,1.37,7,0,0.5,0,0,CSH,6,0,0,0,0
2013-01-13 10:22:00,2013-01-13 10:35:00,-73.991577,40.736259,-73.972664,40.780762,73A0C178888FDAB55F59FE1A1E640373,3.77,13.5,0,0.5,2.7,0,CRD,5,0,0,0,0
2013-01-13 10:09:00,2013-01-13 10:31:00,-73.955032,40.820316,-73.965187,40.759563,83D724FB9372FAA2691477C69BA5960D,5.56,20,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:27:00,2013-01-13 06:34:00,-73.987282,40.743984,-73.99044,40.756302,72C0702C5C16DD11BEFA2140FFDA15ED,1.27,7,0,0.5,0,0,CSH,4,0,0,0,0
2013-01-13 06:30:00,2013-01-13 06:33:00,-73.982376,40.758507,-73.985275,40.749638,6C837CE001AB76E2E95A3E362B5C74B8,1.10,5.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:29:00,2013-01-13 06:33:00,-73.99086,40.730206,-73.981529,40.7328,8CD993E79B07D1700204DA643D611AFB,.82,5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 06:29:00,2013-01-13 06:34:00,0,0,0,0,D46130EEE58952844E13AE96E6A44362,1.28,6.5,0,0.5,1.3,0,CRD,1,0,0,0,0
2013-01-13 06:27:00,2013-01-13 06:35:00,-74.001251,40.727711,-73.982643,40.766773,0832BDD7A3BE2ECA14DC518FCA8B7E5D,3.28,11,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 08:35:00,2013-01-13 08:49:00,-73.92881,40.763054,-73.982002,40.768696,65EB3CDBF4837F4A0F4C83339ED4079F,3.80,14.5,0,0.5,3.62,0,CRD,1,0,0,0,0
2013-01-13 08:49:00,2013-01-13 08:53:00,-73.999062,40.742195,-74.008232,40.748936,7324885624F8A5E5AFD85EBD01319827,1.08,6,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 08:38:00,2013-01-13 08:48:00,-74.007515,40.732971,-73.981407,40.768398,B485E34BC60CB845918C5A2852CA9C66,2.95,11,0,0.5,2,0,CRD,5,0,0,0,0
2013-01-13 08:46:00,2013-01-13 08:49:00,-74.00602,40.717243,-73.999168,40.734116,0398E30B94A30D36BF84C4FCECE4B628,1.33,5.5,0,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 08:44:00,2013-01-13 08:50:00,-73.959183,40.777443,-73.972,40.759617,1292912335075087DCDCD2B8771A1B74,1.61,7.5,0,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 08:39:00,2013-01-13 08:49:00,-73.969719,40.757298,-73.99939,40.759441,F2D14A50E949305A0F25DE79774C58F7,2.25,10,0,0.5,0,0,CRD,6,0,0,0,0
2013-01-13 08:48:00,2013-01-13 08:55:00,-73.985046,40.728909,-73.9683,40.75856,68EB175C92F1AB6B3EE193430B6B2793,2.64,9.5,0,0.5,1.9,0,CRD,1,0,0,0,0
2013-01-13 08:51:00,2013-01-13 08:56:00,-73.970825,40.798134,-73.956215,40.787312,CBDAFC4B9364E4DFE6712AA1AB188C08,1.56,7,0,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 08:52:00,2013-01-13 08:58:00,-73.991707,40.750092,-73.978981,40.758873,4F9B5CF4F0FC8835DF81B36E978A6D52,1.38,7,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 08:51:00,2013-01-13 08:53:00,-73.997856,40.740841,-73.997955,40.737728,A0DA6FFF1B84D8552309619C55D7BB3D,.31,3,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 08:56:00,2013-01-13 08:57:00,-73.993294,40.736603,-73.994553,40.734661,5F78CC6D4ECD0541B765FECE17075B6F,.26,3,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 08:48:00,2013-01-13 08:53:00,-73.980782,40.782661,-73.979095,40.767162,8EC82124F974FC1FD2EECA55DECBDBAD,1.36,6.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 08:50:00,2013-01-13 08:57:00,-73.971252,40.787739,-73.966049,40.768635,6F677A97E18970FC39C8C51A2E229BAE,1.92,8,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 08:52:00,2013-01-13 08:56:00,-73.987167,40.734097,-73.974998,40.748528,6EE7647F7BB67B5B5FDC07F24C5F69D7,1.21,5.5,0,0.5,1.1,0,CRD,2,0,0,0,0
2013-01-13 08:56:00,2013-01-13 08:59:00,-73.968536,40.754726,-73.979111,40.740295,974CEB992FB574CA3852AD7AA681E519,1.15,5,0,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 08:48:00,2013-01-13 08:56:00,-73.967079,40.763657,-73.937225,40.804295,F14F8B3DC77F2E3E38B69329C002A753,2.31,9,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 08:49:00,2013-01-13 08:57:00,-73.948334,40.770947,-73.948334,40.770947,48AF40EE8CFA87D6B6F4BD0D6C00AFA7,1.48,8,0,0.5,1,0,CRD,6,0,0,0,0
2013-01-13 08:52:00,2013-01-13 08:58:00,-73.985619,40.768719,-73.970222,40.785755,ECB99E39D0FEBA1938CEB2C5696CB9B1,1.59,7.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 08:52:00,2013-01-13 09:00:00,-73.999535,40.74379,-73.999023,40.723034,F476E33AE955F276113772AB44540488,2.04,8.5,0,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 08:43:00,2013-01-13 08:59:00,-73.988419,40.718712,-73.875,40.771442,9C12E11DA7DA44AB3886816BBE12D46D,9.87,28.5,0,0.5,7.12,0,CRD,1,0,0,0,0
2013-01-13 08:50:00,2013-01-13 08:58:00,-73.995461,40.752914,-73.981468,40.768311,53112165A9F6D82B17C04DAF6A53E347,1.56,7.5,0,0.5,1.25,0,CRD,6,0,0,0,0
2013-01-13 08:47:00,2013-01-13 08:55:00,-73.982094,40.745892,-73.975571,40.741356,B9914F497714FE9BB289E3B497D36A58,1.60,8,0,0.5,1.6,0,CRD,1,0,0,0,0
2013-01-13 08:52:00,2013-01-13 08:57:00,-73.990173,40.762058,-73.981628,40.763546,A5179D5A72336EEDFDF90C60CAE1EA6F,.85,5.5,0,0.5,1.1,0,CRD,6,0,0,0,0
2013-01-13 08:44:00,2013-01-13 09:00:00,-73.978241,40.719898,-74.017845,40.637741,F9F739CDFADFB72EF5AB5FC7FBEEA027,9.98,28.5,0,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 06:11:00,2013-01-13 06:35:00,-74.005219,40.722992,-73.782082,40.64695,1E6D1F80AF2D6D7ABEBD2498C3D40669,18.09,52,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:31:00,2013-01-13 06:36:00,-74.005592,40.726723,-74.014961,40.710976,19FAE36668BDD3B50FCB22BFF6BCE6F7,1.67,7,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:28:00,2013-01-13 06:36:00,-73.986214,40.726437,-73.978065,40.745602,C852FCF8AFF847126AF8A109DE44BB1F,1.75,8,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:40:00,2013-01-13 06:41:00,-73.986954,40.722336,-73.986664,40.722343,7C16395D1CD772B3ED56EBEC1F3C9175,.10,3,0,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 06:32:00,2013-01-13 06:38:00,-73.981743,40.740742,-74.001701,40.719784,4B5CEF089D5A7504CE3B4B9EE693D37B,2.16,8.5,0,0.5,0,0,CSH,4,0,0,0,0
2013-01-13 06:26:00,2013-01-13 06:37:00,-73.987564,40.761448,-73.915512,40.744629,274157A7E6A1820B13BB747B086462AD,4.68,15,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:21:00,2013-01-13 06:40:00,-74.009918,40.712891,-73.955261,40.764904,BA2E28EC4C10FA42A04131313286A591,5.53,18.5,0,0.5,2,0,CRD,1,0,0,0,0
2013-01-13 06:25:00,2013-01-13 06:42:00,-73.970848,40.76173,-73.861275,40.76757,41410577B81EBF63D371BD07D3092DF9,9.57,27.5,0,0.5,5.5,0,CRD,6,0,0,0,0
2013-01-13 06:33:00,2013-01-13 06:40:00,-73.789841,40.646847,-73.79599,40.667816,4CFEF0A40C7C205F387814A49EF1EEF5,3.03,11,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:37:00,2013-01-13 06:43:00,-73.986504,40.751438,-73.998688,40.760208,8F83298E9A9EBB4468F29156838CB0FF,1.19,6.5,0,0.5,0.5,0,CRD,1,0,0,0,0
2013-01-13 06:37:00,2013-01-13 06:43:00,-73.975418,40.758369,-73.989006,40.741531,1891EB6E8135D88E255E52BB3A9D2E4D,1.85,7.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 06:51:00,2013-01-13 06:56:00,-73.980942,40.742222,-73.957771,40.748535,3E29713986A6762D985C4FC53B177F61,1.95,7.5,0,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 06:52:00,2013-01-13 06:53:00,-73.984566,40.748791,-74.001694,40.755627,1D3E10899AD1F164776E4D3AED18C770,.91,4.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:39:00,2013-01-13 06:57:00,-73.96814,40.786415,-73.870338,40.772633,3FEEB49F1BAD38D934A998B3603AFCF4,9.02,27.5,0,0.5,8.25,4.8,CRD,1,0,0,0,0
2013-01-13 06:50:00,2013-01-13 06:56:00,-73.945648,40.812668,-73.949677,40.793728,D6BE66D42701552017F0D59D535344A7,1.69,7.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 06:48:00,2013-01-13 06:51:00,-73.989311,40.773338,-73.98584,40.769272,F2044E9C9C3A442A01BC34A67FF1009F,.65,4.5,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 06:45:00,2013-01-13 06:56:00,-73.947624,40.779549,-73.973694,40.764755,F2C95279F7C853C848BADDA37362A672,2.74,11,0,0.5,1.01,0,CRD,1,0,0,0,0
2013-01-13 06:48:00,2013-01-13 06:58:00,-73.986862,40.765778,-73.981155,40.729172,05A2592466AB832E2A8038DF66521671,3.62,13,0,0.5,5,0,CRD,1,0,0,0,0
2013-01-13 06:54:00,2013-01-13 06:58:00,-73.983231,40.760036,-73.994423,40.769871,889230A3561FAED3590C258FDDB97620,.98,5.5,0,0.5,1.1,0,CRD,1,0,0,0,0
2013-01-13 06:50:00,2013-01-13 06:55:00,-73.983665,40.755615,-73.999565,40.759216,10173154AB7597AAA3B90D7CABE8DD49,1.02,6,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 06:53:00,2013-01-13 07:02:00,-74.159859,40.709873,-74.159859,40.709873,AA57F9BEF3F9D08358506708A10B3831,2.86,11,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 06:55:00,2013-01-13 07:01:00,-73.978569,40.75724,-73.995621,40.762283,1F1421F19C402922AED22ECDCD4539B2,1.14,6.5,0,0.5,0,0,CRD,6,0,0,0,0
2013-01-13 06:57:00,2013-01-13 07:01:00,0,0,0,0,B4A5FB8FDDC10749450C3D1EA6CE9277,1.48,6.5,0,0.5,1.3,0,CRD,1,0,0,0,0
2013-01-13 07:00:00,2013-01-13 07:03:00,-73.893051,40.766788,-73.913956,40.769997,8C00FBD3EABF7B65D4992C9A916AF90F,1.33,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:58:00,2013-01-13 07:02:00,-73.953117,40.807491,-73.952866,40.79211,49F854E7283B7D0F3D83FE58EE9D909A,1.58,6.5,0,0.5,1.3,0,CRD,1,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:39:00,-73.96096,40.778023,-73.954948,40.765633,310F4031C60C5B9BF305C9E9E63A2C3D,1.72,8.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:21:00,2013-01-13 06:34:00,-73.967949,40.801414,-73.992058,40.737965,2FDB9B683A5925293DEF01C2AE32F9BF,5.60,18,0,0.5,3.6,0,CRD,1,0,0,0,0
2013-01-13 06:15:00,2013-01-13 06:34:00,-73.933586,40.763199,-73.79084,40.705429,70A5A3A78A693F834BCF3660B84FCD9E,11.10,31,0,0.5,2.3,0,CRD,1,0,0,0,0
2013-01-13 06:40:00,2013-01-13 06:44:00,-73.97953,40.761356,-73.984833,40.758469,F4A9B95166FF93094F5B6A98D2D41B45,.81,5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:10:00,2013-01-13 06:36:00,-74.00312,40.73336,-73.9226,40.810589,30C76FE91F78B819453A9C7EDD233DD3,9.97,32.5,0,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 06:04:00,2013-01-13 06:38:00,-73.789261,40.641842,-73.993759,40.76741,6C311C789E0DE0ABA7C2648A5C2644DD,22.87,52,0,0.5,6.7,4.8,CRD,5,0,0,0,0
2013-01-13 06:22:00,2013-01-13 06:32:00,-73.952637,40.805851,-73.990211,40.761433,F2044E9C9C3A442A01BC34A67FF1009F,4.12,13,0,0.5,2.6,0,CRD,1,0,0,0,0
2013-01-13 06:09:00,2013-01-13 06:38:00,-74.000755,40.752426,-73.86763,40.770966,E2099162DA383A80E2EEF8D61A2612B3,12.91,37.5,0,0.5,0,4.8,CRD,1,0,0,0,0
2013-01-13 06:34:00,2013-01-13 06:39:00,-73.99971,40.733242,-73.994652,40.750477,0CC4D181FF050AE7238AAA956DF1096D,1.62,7,0,0.5,1.4,0,CRD,1,0,0,0,0
2013-01-13 06:35:00,2013-01-13 06:40:00,-73.948669,40.777699,-73.94838,40.786705,F8F61631EE503C957FAAA5D2719DAFAF,.97,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:14:00,2013-01-13 06:40:00,-74.015213,40.709549,-73.853058,40.720764,C582C12D903335012D0C49BF12488A74,11.48,34.5,0,0.5,3,0,CRD,5,0,0,0,0
2013-01-13 06:38:00,2013-01-13 06:42:00,-73.979408,40.727482,-73.988251,40.731834,AFFD503389404BD6140EB24B561FB31D,.72,5,0,0.5,1.1,0,CRD,2,0,0,0,0
2013-01-13 06:39:00,2013-01-13 06:44:00,-74.000099,40.761051,-73.987976,40.756905,6D49B29F6D1718B6BEC71F1B9EDD7FF9,.86,5.5,0,0.5,0,0,CRD,1,0,0,0,0
2013-01-13 06:38:00,2013-01-13 06:43:00,-73.978325,40.783298,-73.996346,40.763378,F7597DFF9A201BB2E175C5DB2D22FBC0,2.10,8.5,0,0.5,0.01,0,CRD,6,0,0,0,0
2013-01-13 06:48:00,2013-01-13 06:55:00,-74.00399,40.742836,-74.005524,40.721916,89E7FA35C19DB9FA73C7635177216E0C,2.04,8,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:22:00,2013-01-13 06:53:00,-73.782127,40.644619,-73.966171,40.804852,76F4D97232DE84BC1E820F719A10AF30,19.95,52,0,0.5,6,4.8,CRD,6,0,0,0,0
2013-01-13 06:44:00,2013-01-13 06:54:00,-74.002632,40.728546,-73.986053,40.772579,4BB0741C3D478A6DB64C862938868561,3.87,12.5,0,0.5,2.5,0,CRD,1,0,0,0,0
2013-01-13 06:49:00,2013-01-13 06:51:00,-73.96685,40.764088,-73.972366,40.757229,3DE831F32B0B448E96B06BC1BD2DF601,.89,4.5,0,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 06:44:00,2013-01-13 06:54:00,-73.990295,40.757271,-73.949341,40.781742,39A60F14324688F6BB35EE079D492156,3.67,12.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:47:00,2013-01-13 06:56:00,-73.928879,40.762604,-73.968727,40.749138,03A8081017EE702DA6494085566665DA,3.21,11.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:29:00,2013-01-13 06:58:00,-73.776855,40.645973,-73.947884,40.606934,AEB71B5F990A29E335C76ECBC28F9DB8,16.51,46.5,0,0.5,9.3,0,CRD,1,0,0,0,0
2013-01-13 06:51:00,2013-01-13 06:57:00,0,0,0,0,A03E9B27C0885894BCC8556CF7CCD8A4,3.53,11.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 06:50:00,2013-01-13 06:54:00,-73.947929,40.782536,-73.953636,40.78693,6E9AE8B56D68D2AD6731DDB16B74EE3B,.82,5,0,0.5,1,0,CRD,2,0,0,0,0
2013-01-13 06:55:00,2013-01-13 07:00:00,-74.008781,40.711067,-74.01017,40.712646,23E5F1FDC96168E865BF7B4427C0163B,.03,4.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:30:00,-73.952225,40.772976,-73.952919,40.780514,C67E4F9B7A376BBC3228DE494BF000B6,.88,4.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:24:00,2013-01-13 10:31:00,-73.955276,40.788536,-73.950882,40.779228,65BC9D2CB01498ED366C3ADB9B5AE9AB,1.03,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:30:00,2013-01-13 10:31:00,-73.966347,40.794544,-73.96994,40.790493,F14F8B3DC77F2E3E38B69329C002A753,.53,3.5,0,0.5,1.05,0,CRD,5,0,0,0,0
2013-01-13 10:22:00,2013-01-13 10:33:00,-73.986656,40.721478,-73.956978,40.766418,2249CF41A8B394A5C965607C5659D43F,3.92,13,0,0.5,1.75,0,CRD,1,0,0,0,0
2013-01-13 10:24:00,2013-01-13 10:30:00,-73.995758,40.749477,-73.98188,40.767052,94319FFA68D997EE9B85865E3D7E0FD9,1.45,6.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:17:00,2013-01-13 10:31:00,-73.975975,40.744541,-74.009209,40.719883,58D6C020275352AAB23FE13BCAB2D674,3.38,13,0,0.5,2,0,CRD,1,0,0,0,0
2013-01-13 10:24:00,2013-01-13 10:28:00,-73.97773,40.742184,-73.984634,40.729031,E9ED8F3E2426CC79CEB5C56D4077AF7B,1.21,5.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:21:00,2013-01-13 10:32:00,-73.998962,40.744736,-73.977043,40.781883,9E0FF4A265C054381E44CC424E964D3E,3.33,11.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:32:00,-74.010979,40.716507,-74.006569,40.722729,D8D1AD6135C358BF2D50C876ED108AEF,1.13,6.5,0,0.5,1.95,0,CRD,1,0,0,0,0
2013-01-13 10:24:00,2013-01-13 10:32:00,-74.003113,40.733135,-73.995972,40.718899,F74634104670D5A1179053AEAE87BD7D,1.36,7.5,0,0.5,1.5,0,CRD,3,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:34:00,-74.000763,40.7579,-73.980019,40.756397,F74743D90F84644B1FA4576F4A82A8A3,1.42,7,0,0.5,1.4,0,CRD,2,0,0,0,0
2013-01-13 10:25:00,2013-01-13 10:31:00,-74.000053,40.738083,-73.984108,40.743763,8EA6B9F7A2E7C755A2F24B80BB186584,1.74,7.5,0,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 10:32:00,2013-01-13 10:35:00,-73.939056,40.816338,-73.930695,40.820656,59B3B03F5AF169BF964148647DB39FE6,.81,5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:22:00,2013-01-13 10:31:00,-74.01548,40.711109,-74.000137,40.734589,B44B68A94F796D29C5063B226298A004,2.23,9.5,0,0.5,0,0,CSH,6,0,0,0,0
2013-01-13 06:31:00,2013-01-13 06:43:00,-73.99807,40.763248,-73.984169,40.740227,6B15D153B49701AD86A2E62468990B73,2.75,11.5,0,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 06:43:00,2013-01-13 06:43:00,-73.981628,40.752281,-73.986534,40.749607,B86B0D2EE66A2CD5706EBEE5246F3B16,.34,3,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 06:03:00,2013-01-13 06:44:00,-73.996735,40.763176,-73.922462,40.669552,8996883B66433971B440773E1B4A6FDE,11.77,37.5,0,0.5,2,0,CRD,5,0,0,0,0
2013-01-13 06:33:00,2013-01-13 06:41:00,-73.94696,40.791363,-73.946663,40.79491,94E81376D0E03B9A4CD02D98728AAFD2,1.56,7.5,0,0.5,1.88,0,CRD,1,0,0,0,0
2013-01-13 06:19:00,2013-01-13 06:41:00,-74.012527,40.704262,-73.973213,40.790298,EEF74FCDAC3A582F219C2FE61C62A24D,7.50,25,0,0.5,2,0,CRD,1,0,0,0,0
2013-01-13 06:38:00,2013-01-13 06:41:00,0,0,0,0,7F0EC301EDE69AF4285E49D3B6EDD234,1.14,5.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 06:37:00,2013-01-13 06:42:00,-73.982132,40.731911,-73.992378,40.724319,6400F648F727B3D063956246D2FF3DC4,1.34,6.5,0,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 06:48:00,2013-01-13 06:52:00,-73.983162,40.744602,-73.976219,40.750957,3C78C36D50A7C146F45D85C41965AE6C,1.06,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 06:47:00,2013-01-13 06:55:00,-73.966736,40.752991,-73.930641,40.761253,A15D70A795948BBF608D89738C4EFCF6,3.42,11.5,0,0.5,2,0,CRD,2,0,0,0,0
2013-01-13 06:43:00,2013-01-13 06:57:00,-73.974716,40.746288,-73.826553,40.729145,FE6449BC4837A48D56D9D01265659420,9.32,26,0,0.5,0,4.8,CSH,6,0,0,0,0
2013-01-13 08:56:00,2013-01-13 09:03:00,-73.964447,40.792137,-73.97876,40.781605,DF8A37AE74123C21860C80C8A1EEDA17,1.34,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 08:23:00,2013-01-13 09:00:00,-73.949333,40.776943,-73.783134,40.643906,A5FCF9F5D02F0AA973FB7E6F2918BE80,19.63,52,0,0.5,7.5,0,CRD,1,0,0,0,0
2013-01-13 08:52:00,2013-01-13 09:00:00,-73.980164,40.783794,-73.964439,40.767937,CF1318EEBB0E1ED1210D18C164FDECF5,2.08,8.5,0,0.5,1.7,0,CRD,1,0,0,0,0
